Identifiant;EXPO;ft_23_categ;ft_4_categ;ft_5_categ;ft_6_categ;ft_19_categ;ft_21_categ;ft_24_categ;age_batiment;superficief_petit;superficief_moyen;superficief_trés-grand;superficief_Géant;ft_18_categ_V;ft_18_categ_base;ft_18_categ_eff;ft_18_categ_effpi;ft_18_categ_pi
1461;1.0;0.0;1;1;1;2;3;0;52.0;1;0;0;0;0;1;0;0;0
882;1.0;0.0;0;1;1;2;1;0;32.0;1;0;0;0;0;1;0;0;0
3871;0.99726776;0.6;0;1;0;2;1;3;76.0;0;1;0;0;0;0;0;0;1
9099;1.0;0.0;1;0;1;2;3;0;46.87981527371062;1;0;0;0;0;1;0;0;0
2141;1.0;0.0;0;0;1;2;2;0;55.0;1;0;0;0;0;1;0;0;0
12883;1.0;0.0;1;0;1;2;2;0;25.0;0;0;0;1;0;1;0;0;0
15323;1.0;0.3;0;1;0;2;3;4;4.0;0;0;0;1;0;1;0;0;0
4224;1.0;0.0;1;1;0;2;4;6;113.0;0;0;0;1;0;0;0;1;0
15975;1.0;0.0;0;1;0;2;4;4;114.0;1;0;0;0;0;1;0;0;0
5230;1.0;0.6;0;1;0;2;4;5;38.0;0;1;0;0;0;1;0;0;0
19978;0.166666667;0.0;1;1;0;2;2;3;41.0;0;1;0;0;0;0;0;1;0
16794;1.0;0.0;1;1;0;2;2;6;54.0;0;0;0;1;0;0;0;0;1
1473;1.0;0.0;0;1;1;2;2;0;52.0;1;0;0;0;0;1;0;0;0
642;1.0;0.0;0;1;1;2;4;0;52.0;0;0;1;0;0;1;0;0;0
11925;0.99726776;0.6;1;1;0;2;1;1;132.0;1;0;0;0;0;1;0;0;0
8516;1.0;0.0;0;0;1;2;4;0;50.87981527371062;0;0;0;1;0;1;0;0;0
16836;1.0;0.0;1;1;0;2;2;5;62.0;0;1;0;0;0;1;0;0;0
15237;1.0;0.0;1;1;0;2;4;6;62.0;0;0;1;0;0;0;0;0;1
11419;0.99726776;0.6;0;1;0;2;2;3;66.0;1;0;0;0;0;1;0;0;0
19784;0.781420765;0.0;0;1;0;2;4;6;44.0;0;0;0;1;0;0;0;1;0
7253;1.0;0.0;0;1;0;2;2;10;34.0;0;0;0;1;0;1;0;0;0
9398;1.0;0.0;1;1;0;1;2;4;162.0;1;0;0;0;0;1;0;0;0
13590;0.99726776;0.0;0;0;1;2;2;0;36.0;0;1;0;0;0;1;0;0;0
12801;1.0;0.0;1;0;1;2;2;0;24.0;0;0;0;1;0;1;0;0;0
5835;1.0;0.0;0;1;1;2;1;0;46.87981527371062;0;0;0;1;0;1;0;0;0
2006;1.0;0.0;1;0;1;2;1;0;54.0;0;0;1;0;0;1;0;0;0
18731;0.431693989;0.3;0;1;0;2;2;1;62.0;1;0;0;0;0;1;0;0;0
13158;1.0;0.0;0;0;1;2;1;0;24.0;0;1;0;0;0;1;0;0;0
15953;1.0;0.0;0;1;0;2;1;3;115.0;0;1;0;0;0;0;1;0;0
16844;1.0;0.0;1;1;0;2;2;3;55.0;0;1;0;0;0;1;0;0;0
11725;0.780821918;0.0;0;0;1;2;2;0;53.0;1;0;0;0;0;1;0;0;0
11148;1.0;0.0;0;1;0;2;2;5;47.0;0;0;0;1;0;0;0;0;1
17982;1.0;0.0;1;1;0;2;4;7;63.0;0;0;0;1;0;0;0;1;0
12792;1.0;0.0;0;0;1;2;2;0;53.0;0;1;0;0;0;1;0;0;0
6826;1.0;0.0;0;0;1;2;2;0;56.0;0;1;0;0;0;1;0;0;0
15736;0.99726776;0.3;0;1;0;2;3;6;56.0;0;0;0;1;0;1;0;0;0
16589;1.0;0.0;0;1;0;2;1;6;3.0;0;0;0;1;0;0;0;1;0
19075;0.836065574;0.0;0;1;0;2;1;5;50.0;0;0;1;0;0;0;0;1;0
15586;1.0;0.3;0;1;0;2;3;5;3.0;0;0;0;1;0;1;0;0;0
18233;1.0;0.0;1;1;0;2;3;4;63.0;0;0;1;0;0;0;0;1;0
15199;0.16164383599999999;0.0;0;1;0;1;2;3;53.0;1;0;0;0;0;1;0;0;0
5143;1.0;0.0;0;1;1;2;4;0;32.0;1;0;0;0;0;1;0;0;0
1042;1.0;0.0;0;1;1;2;1;0;53.0;0;1;0;0;0;1;0;0;0
12607;1.0;0.0;0;0;1;2;2;0;54.0;0;0;1;0;0;1;0;0;0
16206;1.0;0.0;1;1;0;2;4;4;114.0;1;0;0;0;0;1;0;0;0
16797;1.0;0.0;1;1;0;2;3;5;46.0;0;0;1;0;0;0;0;0;1
3816;1.0;0.0;0;1;1;2;2;0;32.0;0;0;0;1;0;1;0;0;0
4703;1.0;0.0;0;1;1;2;1;0;54.0;1;0;0;0;0;1;0;0;0
12925;1.0;0.0;0;1;0;2;2;3;32.0;0;0;1;0;0;1;0;0;0
13014;0.674863388;0.0;0;0;1;2;3;0;52.0;1;0;0;0;0;1;0;0;0
3929;1.0;0.0;0;0;1;2;2;0;53.0;0;0;1;0;0;1;0;0;0
17130;0.246575342;0.0;0;1;0;2;1;5;7.0;0;0;0;1;0;1;0;0;0
6271;1.0;0.0;0;1;0;2;1;4;44.0;0;0;1;0;0;0;0;1;0
12670;0.983561644;0.0;1;0;1;2;2;0;27.0;0;0;0;1;0;1;0;0;0
4043;1.0;0.0;0;1;1;2;1;0;52.0;0;0;0;1;0;1;0;0;0
11465;1.0;0.0;0;0;1;2;1;0;33.0;0;0;0;1;0;1;0;0;0
17160;1.0;0.3;0;1;0;2;2;6;38.0;0;0;0;1;0;1;0;0;0
5031;1.0;0.0;0;1;1;2;2;0;52.0;0;0;1;0;0;1;0;0;0
16569;1.0;0.0;1;1;0;2;3;5;23.0;0;0;0;1;0;1;0;0;0
1485;0.19125683100000002;0.0;0;1;1;2;2;0;32.0;0;0;0;1;0;1;0;0;0
6262;1.0;0.6;0;1;0;1;2;5;61.0;1;0;0;0;0;1;0;0;0
12803;1.0;0.0;0;0;1;2;1;0;25.0;0;0;0;1;0;1;0;0;0
11798;1.0;0.0;0;0;1;2;2;0;49.87981527371062;0;1;0;0;0;1;0;0;0
10658;1.0;0.0;0;1;1;2;2;0;47.87981527371062;1;0;0;0;0;1;0;0;0
19061;0.99726776;0.6;0;1;0;2;1;4;56.0;1;0;0;0;0;1;0;0;0
18314;1.0;0.0;1;1;0;2;1;7;2.0;0;0;0;1;1;0;0;0;0
16830;0.99726776;0.0;1;1;0;2;2;1;46.0;0;0;0;1;0;1;0;0;0
17960;1.0;0.6;0;1;0;2;2;7;41.0;0;0;0;1;0;1;0;0;0
10672;1.0;0.0;0;1;1;2;2;0;33.0;1;0;0;0;0;1;0;0;0
4865;1.0;0.0;1;0;1;2;3;0;52.0;1;0;0;0;0;1;0;0;0
10785;1.0;0.0;0;0;1;2;1;0;32.0;1;0;0;0;0;1;0;0;0
17595;1.0;0.3;0;1;0;2;2;3;82.0;1;0;0;0;0;0;0;0;1
17660;0.7452054790000001;0.0;1;1;0;2;2;6;9.0;0;0;1;0;0;0;0;1;0
7951;1.0;0.0;1;0;1;2;3;0;47.87981527371062;0;1;0;0;0;1;0;0;0
8811;1.0;0.0;0;1;1;2;4;0;34.0;0;1;0;0;0;1;0;0;0
12808;1.0;0.6;0;1;0;1;3;3;113.0;1;0;0;0;0;1;0;0;0
3519;1.0;0.0;0;1;0;2;3;9;24.0;0;0;0;1;0;1;0;0;0
6867;0.99726776;0.0;0;1;1;2;4;0;36.0;1;0;0;0;0;1;0;0;0
4848;1.0;0.0;0;1;0;1;2;3;114.0;0;0;1;0;0;1;0;0;0
14435;1.0;0.0;0;0;1;2;3;0;35.0;0;1;0;0;0;1;0;0;0
12856;0.328767123;0.0;1;0;1;2;4;0;54.0;0;0;1;0;0;1;0;0;0
7243;1.0;0.3;0;1;0;2;2;2;9.0;0;1;0;0;0;0;0;0;1
14466;1.0;0.0;0;0;1;2;1;0;34.0;1;0;0;0;0;1;0;0;0
14189;1.0;0.0;0;0;1;2;2;0;26.0;0;0;1;0;0;1;0;0;0
17681;0.747945205;0.0;0;1;0;2;1;3;43.0;0;0;1;0;0;1;0;0;0
6791;0.068306011;0.0;1;0;1;2;3;0;32.0;0;0;1;0;0;1;0;0;0
564;1.0;0.0;1;0;1;2;4;0;49.87981527371062;0;1;0;0;0;1;0;0;0
11528;0.99726776;0.0;0;0;1;2;1;0;36.0;0;0;1;0;0;1;0;0;0
1394;1.0;0.0;0;1;1;2;2;0;32.0;0;0;1;0;0;1;0;0;0
8099;1.0;0.0;0;0;1;2;3;0;46.87981527371062;0;1;0;0;0;1;0;0;0
9087;0.9150684929999999;0.0;1;0;1;2;3;0;48.87981527371062;0;0;1;0;0;1;0;0;0
15734;1.0;0.0;1;1;0;2;3;5;67.0;0;0;0;1;0;0;0;1;0
11264;1.0;0.0;0;0;1;2;1;0;33.0;0;0;0;1;0;1;0;0;0
7338;1.0;0.0;0;0;1;2;1;0;55.0;0;1;0;0;0;1;0;0;0
17665;1.0;0.0;1;1;0;2;3;7;1.0;0;0;1;0;0;1;0;0;0
15234;1.0;0.0;0;1;0;2;2;3;5.0;1;0;0;0;0;0;0;0;1
2329;1.0;0.0;0;1;1;2;1;0;53.0;1;0;0;0;0;1;0;0;0
14984;0.08493150699999999;0.0;1;0;1;2;2;0;53.0;0;0;0;1;0;1;0;0;0
816;1.0;0.0;0;1;0;2;1;4;16.0;0;1;0;0;0;1;0;0;0
18594;1.0;0.3;1;1;0;1;2;4;40.0;0;0;1;0;0;1;0;0;0
11268;1.0;0.0;1;0;1;2;2;0;24.0;0;0;0;1;0;1;0;0;0
240;1.0;0.0;0;1;1;2;2;0;54.0;1;0;0;0;0;1;0;0;0
16208;1.0;0.0;0;1;0;1;2;3;6.0;0;1;0;0;0;0;0;0;1
8950;1.0;0.0;0;0;1;2;1;0;52.0;0;1;0;0;0;1;0;0;0
9719;1.0;0.0;0;1;1;2;2;0;52.0;0;1;0;0;0;1;0;0;0
14436;1.0;0.0;0;0;1;2;4;0;32.0;0;0;1;0;0;1;0;0;0
12485;1.0;0.6;1;1;0;2;1;4;8.0;0;0;1;0;0;1;0;0;0
12081;1.0;0.0;1;0;1;2;2;0;35.0;0;1;0;0;0;1;0;0;0
11784;1.0;0.0;0;1;0;2;1;5;7.0;0;0;0;1;1;0;0;0;0
6756;0.0;0.0;1;0;1;2;4;0;24.0;1;0;0;0;0;1;0;0;0
4117;1.0;0.0;0;0;1;2;2;0;55.0;1;0;0;0;0;1;0;0;0
10146;1.0;0.0;0;1;0;2;1;3;44.0;1;0;0;0;0;1;0;0;0
7986;0.0;0.0;0;0;1;2;2;0;48.87981527371062;1;0;0;0;0;1;0;0;0
13118;1.0;0.0;0;0;1;2;2;0;32.0;0;0;0;1;0;1;0;0;0
13114;0.99726776;0.0;1;0;1;2;3;0;56.0;0;1;0;0;0;1;0;0;0
15878;1.0;1.0;1;1;0;2;3;6;111.0;0;1;0;0;0;1;0;0;0
9645;1.0;0.0;0;1;1;2;2;0;53.0;1;0;0;0;0;1;0;0;0
17659;0.99726776;0.0;0;1;0;1;4;3;116.0;0;1;0;0;0;0;0;0;1
13082;1.0;0.0;0;0;1;2;3;0;53.0;0;1;0;0;0;1;0;0;0
8152;1.0;0.0;0;0;1;2;1;0;46.87981527371062;1;0;0;0;0;1;0;0;0
10357;0.99726776;0.0;0;1;0;2;2;3;24.0;0;0;0;1;1;0;0;0;0
17286;1.0;0.6;1;1;0;2;2;4;42.0;0;0;0;1;0;1;0;0;0
11118;1.0;0.0;0;1;0;2;1;5;62.0;0;1;0;0;0;1;0;0;0
4598;1.0;0.0;0;1;1;2;1;0;33.0;0;1;0;0;0;1;0;0;0
15141;1.0;0.6;0;1;0;2;3;4;82.0;1;0;0;0;0;0;0;0;1
16409;1.0;0.6;1;1;0;2;4;8;122.0;0;0;0;1;0;0;1;0;0
14412;1.0;0.0;0;0;1;2;1;0;33.0;0;0;0;1;0;1;0;0;0
8171;1.0;0.0;0;0;1;2;3;0;46.87981527371062;0;0;0;1;0;1;0;0;0
7889;1.0;0.0;0;1;0;2;2;4;37.0;0;0;0;1;0;0;0;0;1
2728;0.0;0.0;0;1;1;2;2;0;46.87981527371062;1;0;0;0;0;1;0;0;0
7013;1.0;0.0;0;0;1;2;3;0;52.0;1;0;0;0;0;1;0;0;0
304;1.0;0.0;0;1;1;2;1;0;35.0;0;0;1;0;0;1;0;0;0
10417;1.0;0.0;0;1;1;2;2;0;35.0;0;0;1;0;0;1;0;0;0
6043;0.581967213;0.0;1;1;1;2;2;0;24.0;0;0;0;1;0;1;0;0;0
2984;0.024657534;0.0;0;1;1;2;4;0;53.0;1;0;0;0;0;1;0;0;0
2722;1.0;0.0;0;1;0;2;2;4;53.0;0;1;0;0;0;1;0;0;0
14047;1.0;0.0;1;0;1;2;4;0;53.0;0;0;1;0;0;1;0;0;0
2483;0.0;0.0;0;1;1;2;2;0;46.87981527371062;0;0;1;0;0;1;0;0;0
11923;1.0;0.0;1;0;1;2;2;0;55.0;0;0;1;0;0;1;0;0;0
18235;1.0;0.3;1;1;0;2;4;6;45.0;0;0;0;1;0;1;0;0;0
17653;1.0;0.0;0;1;0;2;2;2;35.0;0;1;0;0;0;1;0;0;0
3994;1.0;0.0;0;0;1;2;2;0;33.0;0;0;0;1;0;1;0;0;0
9794;1.0;0.0;0;1;1;2;1;0;54.0;0;0;0;1;0;1;0;0;0
1372;0.931506849;0.0;0;0;1;2;3;0;47.87981527371062;0;0;1;0;0;1;0;0;0
729;0.99726776;0.0;0;1;1;2;2;0;50.87981527371062;0;1;0;0;0;1;0;0;0
15808;0.117808219;0.0;1;1;0;2;4;6;54.0;0;0;1;0;0;0;0;1;0
7098;1.0;0.0;0;1;1;2;1;0;32.0;0;1;0;0;0;1;0;0;0
1308;1.0;0.0;0;1;0;1;3;3;77.0;1;0;0;0;0;1;0;0;0
8491;1.0;0.0;0;0;1;2;4;0;47.87981527371062;1;0;0;0;0;1;0;0;0
12173;1.0;0.0;1;0;1;2;1;0;52.0;1;0;0;0;0;1;0;0;0
15474;1.0;0.0;0;1;0;2;1;8;12.0;0;0;0;1;0;0;0;0;1
17349;1.0;0.0;0;1;0;2;2;2;25.0;0;1;0;0;0;1;0;0;0
2335;1.0;0.0;0;0;1;2;2;0;54.0;0;1;0;0;0;1;0;0;0
4909;1.0;0.0;1;1;1;2;3;0;32.0;0;0;1;0;0;1;0;0;0
18820;0.303278689;0.0;1;1;0;2;4;8;42.0;0;0;0;1;0;0;0;1;0
13779;1.0;0.0;0;0;1;2;2;0;55.0;0;0;0;1;0;1;0;0;0
929;1.0;0.0;0;1;1;2;1;0;32.0;1;0;0;0;0;1;0;0;0
15137;1.0;0.0;0;0;1;2;3;0;52.0;0;1;0;0;0;1;0;0;0
5279;1.0;0.0;0;1;1;2;3;0;48.87981527371062;0;0;1;0;0;1;0;0;0
3501;1.0;0.3;0;1;0;2;1;3;21.0;0;0;1;0;0;1;0;0;0
14018;1.0;0.0;0;0;1;2;2;0;46.87981527371062;0;1;0;0;0;1;0;0;0
14773;1.0;0.0;1;0;1;2;2;0;54.0;0;1;0;0;0;1;0;0;0
16185;1.0;0.0;1;1;0;2;2;5;84.0;0;0;1;0;0;0;0;1;0
19315;1.0;0.6;0;1;0;2;2;2;4.0;1;0;0;0;0;0;0;0;1
9101;1.0;0.0;1;0;1;2;3;0;47.87981527371062;0;1;0;0;0;1;0;0;0
18772;1.0;0.0;1;1;0;2;4;7;113.0;0;0;1;0;0;0;0;1;0
17395;0.9972602740000001;0.0;1;1;0;2;1;6;10.0;0;0;0;1;0;1;0;0;0
8590;0.7890410959999999;0.0;0;0;1;2;4;0;47.87981527371062;0;0;1;0;0;1;0;0;0
3496;1.0;0.0;0;1;1;2;2;0;55.0;1;0;0;0;0;1;0;0;0
16608;1.0;0.3;0;1;0;2;2;3;112.0;1;0;0;0;0;1;0;0;0
15348;1.0;0.0;0;1;0;2;4;7;30.0;0;0;0;1;0;0;1;0;0
3841;1.0;0.0;0;1;1;2;2;0;48.87981527371062;0;0;1;0;0;1;0;0;0
17863;1.0;0.0;1;1;0;2;3;7;48.0;0;0;1;0;0;0;0;1;0
7593;1.0;0.0;0;0;1;2;1;0;55.0;0;1;0;0;0;1;0;0;0
18144;0.953551913;0.3;0;1;0;2;3;2;82.0;1;0;0;0;0;1;0;0;0
13352;0.832876712;0.3;0;1;0;2;4;6;23.0;0;1;0;0;0;0;0;0;1
12380;1.0;0.0;0;0;1;2;2;0;55.0;0;1;0;0;0;1;0;0;0
13538;0.99726776;0.0;1;0;1;2;4;0;56.0;0;1;0;0;0;1;0;0;0
973;1.0;0.0;0;1;1;2;1;0;52.0;0;0;0;1;0;1;0;0;0
11292;1.0;0.6;0;1;0;2;2;8;14.0;0;0;0;1;0;1;0;0;0
1797;1.0;0.0;1;1;1;2;4;0;53.0;0;0;1;0;0;1;0;0;0
11091;1.0;0.0;0;1;0;1;3;3;92.0;1;0;0;0;0;1;0;0;0
1169;1.0;0.0;0;1;1;2;2;0;35.0;0;0;1;0;0;1;0;0;0
10459;1.0;0.6;1;1;0;2;2;3;33.0;0;0;0;1;0;0;0;0;1
10522;0.74863388;0.0;0;1;1;2;2;0;24.0;0;0;0;1;0;1;0;0;0
8882;0.016438356;0.0;0;0;1;2;4;0;26.0;0;0;0;1;0;1;0;0;0
18814;1.0;0.3;0;1;0;1;2;4;113.0;1;0;0;0;0;1;0;0;0
4498;1.0;0.0;1;1;1;2;3;0;46.87981527371062;1;0;0;0;0;1;0;0;0
10063;1.0;0.0;0;1;1;2;1;0;35.0;0;0;0;1;0;1;0;0;0
4360;1.0;0.0;0;1;1;2;4;0;53.0;0;0;1;0;0;1;0;0;0
19084;1.0;0.3;0;1;0;2;1;3;213.0;0;0;1;0;0;0;0;0;1
16021;1.0;0.0;1;1;0;1;3;2;3.0;0;0;1;0;0;1;0;0;0
16652;1.0;0.0;0;1;0;2;1;3;32.0;1;0;0;0;0;0;0;0;1
3034;1.0;0.0;0;1;1;2;2;0;52.0;0;1;0;0;0;1;0;0;0
1704;0.915300546;0.0;1;0;1;2;4;0;52.0;0;1;0;0;0;1;0;0;0
6617;1.0;0.0;0;1;1;2;2;0;34.0;0;0;1;0;0;1;0;0;0
10389;1.0;0.0;0;1;1;2;2;0;34.0;0;1;0;0;0;1;0;0;0
10433;1.0;0.0;0;1;1;2;1;0;24.0;0;0;0;1;0;1;0;0;0
15405;1.0;0.0;0;1;0;2;1;3;3.0;0;0;1;0;0;0;0;0;1
572;1.0;0.0;1;1;1;2;1;0;48.87981527371062;1;0;0;0;0;1;0;0;0
12560;1.0;0.0;1;1;0;2;2;3;40.0;0;1;0;0;0;0;0;1;0
1997;1.0;0.6;1;1;0;2;1;6;52.0;0;0;1;0;0;0;0;1;0
13389;1.0;0.0;1;0;1;2;3;0;34.0;1;0;0;0;0;1;0;0;0
13774;1.0;0.0;0;0;1;2;3;0;52.0;0;0;0;1;0;1;0;0;0
4211;1.0;0.0;1;1;0;2;2;7;116.0;0;0;0;1;0;1;0;0;0
14855;1.0;0.0;0;0;1;2;4;0;54.0;1;0;0;0;0;1;0;0;0
14842;1.0;0.0;0;1;0;2;2;4;52.0;0;1;0;0;0;0;0;0;1
7450;1.0;0.0;0;0;1;2;4;0;53.0;0;0;1;0;0;1;0;0;0
8431;0.271232877;0.0;0;1;1;2;1;0;47.87981527371062;1;0;0;0;0;1;0;0;0
13026;0.99726776;0.0;1;0;1;2;2;0;56.0;0;1;0;0;0;1;0;0;0
10758;1.0;0.0;1;0;1;2;1;0;33.0;0;1;0;0;0;1;0;0;0
2945;1.0;0.0;0;1;1;2;3;0;49.87981527371062;0;0;0;1;0;1;0;0;0
3632;1.0;0.0;0;1;1;2;1;0;54.0;0;0;1;0;0;1;0;0;0
7982;1.0;0.0;0;1;0;2;2;2;42.0;0;0;1;0;0;0;1;0;0
2929;1.0;0.0;0;1;1;2;2;0;36.0;1;0;0;0;0;1;0;0;0
16924;1.0;0.0;0;1;0;2;1;6;56.0;0;0;1;0;0;1;0;0;0
17455;1.0;0.0;0;1;0;2;2;3;6.0;0;0;0;1;0;1;0;0;0
13209;1.0;0.0;1;0;1;2;4;0;53.0;0;0;1;0;0;1;0;0;0
11495;1.0;0.0;0;1;0;2;2;5;40.0;0;0;1;0;0;0;0;1;0
5003;1.0;0.0;0;1;1;2;2;0;46.87981527371062;0;0;1;0;0;1;0;0;0
17157;1.0;0.0;0;1;0;2;2;3;113.0;0;1;0;0;0;0;0;0;1
1199;1.0;0.0;0;1;1;2;1;0;52.0;0;0;1;0;0;1;0;0;0
7080;1.0;0.0;1;1;0;1;2;3;92.0;1;0;0;0;0;0;0;0;1
17109;1.0;0.3;1;1;0;1;1;4;113.0;1;0;0;0;0;1;0;0;0
14320;1.0;0.0;0;1;0;2;2;5;53.0;0;0;1;0;0;0;0;1;0
10811;0.491803279;0.0;1;1;0;2;3;5;91.0;0;1;0;0;0;1;0;0;0
13097;1.0;0.0;0;0;1;2;2;0;54.0;0;1;0;0;0;1;0;0;0
4052;0.780821918;0.0;0;1;1;2;2;0;26.0;0;1;0;0;0;1;0;0;0
14766;0.832876712;0.0;1;0;1;2;1;0;25.0;0;0;0;1;0;1;0;0;0
5424;1.0;0.0;0;0;1;2;3;0;54.0;0;0;1;0;0;1;0;0;0
5450;0.99726776;0.0;0;1;0;2;2;3;116.0;0;1;0;0;0;1;0;0;0
10032;1.0;0.0;0;1;1;2;2;0;54.0;0;1;0;0;0;1;0;0;0
3779;1.0;0.0;0;0;1;1;3;0;32.0;0;1;0;0;0;1;0;0;0
16748;1.0;0.0;0;1;0;2;2;2;5.0;0;0;0;1;0;0;0;1;0
17853;1.0;0.0;0;1;0;2;1;2;1.0;1;0;0;0;0;1;0;0;0
11417;1.0;0.6;0;1;0;2;2;3;62.0;1;0;0;0;0;1;0;0;0
5085;1.0;0.0;0;0;1;2;2;0;52.0;1;0;0;0;0;1;0;0;0
3913;1.0;0.0;0;0;1;2;1;0;54.0;0;1;0;0;0;1;0;0;0
16298;1.0;0.0;0;1;0;2;3;7;53.0;0;1;0;0;0;1;0;0;0
13478;1.0;0.0;0;0;1;2;2;0;55.0;0;1;0;0;0;1;0;0;0
6845;0.393442623;0.0;1;0;1;2;2;0;50.87981527371062;1;0;0;0;0;1;0;0;0
1427;0.0;0.0;0;1;1;2;2;0;32.0;1;0;0;0;0;1;0;0;0
4576;1.0;0.0;0;0;1;2;2;0;55.0;0;1;0;0;0;1;0;0;0
11645;0.983561644;0.0;1;0;1;2;2;0;27.0;0;0;0;1;0;1;0;0;0
1971;1.0;0.0;0;1;1;2;2;0;52.0;1;0;0;0;0;1;0;0;0
15768;1.0;0.0;1;1;0;2;2;2;24.0;0;1;0;0;0;0;0;0;1
16659;0.99726776;0.0;0;1;0;2;2;2;7.0;1;0;0;0;0;1;0;0;0
10157;0.367123288;0.0;0;1;1;2;2;0;33.0;0;0;0;1;0;1;0;0;0
890;1.0;0.0;0;1;0;1;2;4;109.0;0;1;0;0;0;1;0;0;0
7848;1.0;0.0;1;1;0;2;4;8;99.0;0;0;1;0;0;0;0;1;0
6360;1.0;0.0;0;1;1;2;1;0;55.0;0;1;0;0;0;1;0;0;0
12766;0.493150685;0.0;1;0;1;2;4;0;54.0;0;0;1;0;0;1;0;0;0
17353;1.0;0.6;1;1;0;2;3;3;1.0;0;0;1;0;0;0;0;1;0
9443;0.24863388;0.0;1;0;1;2;4;0;46.87981527371062;1;0;0;0;0;1;0;0;0
15543;1.0;0.0;0;1;0;2;4;3;33.0;0;0;1;0;0;1;0;0;0
7813;1.0;0.0;1;1;1;2;4;0;33.0;0;0;0;1;0;1;0;0;0
19624;0.953424658;0.6;0;1;0;2;2;3;40.0;1;0;0;0;0;1;0;0;0
9573;1.0;0.0;0;1;1;2;2;0;52.0;0;1;0;0;0;1;0;0;0
13479;0.99726776;0.0;0;0;1;2;2;0;56.0;0;1;0;0;0;1;0;0;0
8272;0.99726776;0.0;0;0;1;2;3;0;50.87981527371062;1;0;0;0;0;1;0;0;0
8192;1.0;0.0;0;0;1;2;3;0;48.87981527371062;0;0;1;0;0;1;0;0;0
15575;0.49589041100000003;0.0;0;1;0;2;2;5;23.0;0;0;0;1;0;1;0;0;0
18757;1.0;0.0;0;1;0;2;3;10;59.0;0;0;0;1;0;0;0;0;1
11203;1.0;0.0;0;1;0;2;2;4;82.0;1;0;0;0;0;0;0;1;0
4240;1.0;0.0;0;0;1;2;1;0;24.0;0;1;0;0;0;1;0;0;0
7539;0.08469945400000001;0.0;1;1;1;2;4;0;46.87981527371062;0;0;1;0;0;1;0;0;0
3340;0.99726776;0.0;0;1;0;2;2;3;18.0;0;0;1;0;0;0;0;0;1
4408;0.0;0.0;0;1;1;2;1;0;25.0;1;0;0;0;0;1;0;0;0
1151;1.0;0.0;0;1;1;2;2;0;32.0;0;1;0;0;0;1;0;0;0
6958;1.0;0.0;1;0;1;2;1;0;32.0;0;0;1;0;0;1;0;0;0
16015;0.493150685;0.0;0;1;0;2;2;10;5.0;0;0;1;0;0;0;1;0;0
18800;1.0;0.3;0;1;0;2;2;9;39.0;0;0;0;1;1;0;0;0;0
1937;1.0;0.0;0;1;1;2;2;0;52.0;0;1;0;0;0;1;0;0;0
9305;1.0;0.0;1;0;1;2;3;0;46.87981527371062;1;0;0;0;0;1;0;0;0
10657;1.0;0.0;0;1;1;2;1;0;52.0;0;0;0;1;0;1;0;0;0
8181;1.0;0.0;0;0;1;2;3;0;47.87981527371062;0;0;0;1;0;1;0;0;0
18898;0.99726776;0.0;1;1;0;2;3;4;66.0;0;0;0;1;0;1;0;0;0
1625;1.0;0.6;1;1;0;2;4;3;96.0;1;0;0;0;0;1;0;0;0
2686;1.0;0.0;0;0;1;2;2;0;52.0;1;0;0;0;0;1;0;0;0
6084;0.0;0.0;0;0;1;2;2;0;32.0;1;0;0;0;0;1;0;0;0
2512;1.0;0.0;0;1;1;2;2;0;34.0;0;1;0;0;0;1;0;0;0
2451;0.0;0.0;0;1;1;2;4;0;46.87981527371062;1;0;0;0;0;1;0;0;0
11252;1.0;0.0;0;0;1;2;2;0;52.0;0;0;0;1;0;1;0;0;0
5795;1.0;0.0;0;1;1;2;2;0;53.0;1;0;0;0;0;1;0;0;0
3725;1.0;0.0;0;1;1;2;1;0;49.87981527371062;0;1;0;0;0;1;0;0;0
14365;1.0;0.0;1;1;0;2;3;4;83.0;0;0;1;0;0;1;0;0;0
14147;0.328767123;0.3;0;1;0;2;1;3;7.0;1;0;0;0;0;0;0;0;1
5350;1.0;0.0;0;1;0;2;1;5;55.0;0;0;1;0;0;1;0;0;0
18646;1.0;0.0;0;1;0;2;2;4;15.0;0;0;0;1;0;1;0;0;0
918;1.0;0.0;1;1;1;2;4;0;46.87981527371062;0;1;0;0;0;1;0;0;0
7412;0.0;0.0;1;0;1;2;1;0;33.0;0;0;0;1;0;1;0;0;0
10311;0.99726776;0.0;0;1;1;2;1;0;56.0;0;0;1;0;0;1;0;0;0
11531;1.0;0.0;0;0;1;2;1;0;35.0;0;1;0;0;0;1;0;0;0
14965;0.983561644;0.3;1;1;0;2;1;4;13.0;0;1;0;0;0;1;0;0;0
8203;1.0;0.0;0;0;1;2;3;0;50.87981527371062;0;0;1;0;0;1;0;0;0
17097;1.0;0.0;0;1;0;2;2;5;11.0;0;0;0;1;0;0;0;0;1
12581;0.9972602740000001;0.0;0;0;1;2;2;0;54.0;1;0;0;0;0;1;0;0;0
1760;1.0;0.0;1;1;0;2;4;7;110.0;0;0;1;0;0;0;0;1;0
5467;1.0;0.0;1;1;0;2;3;5;113.0;0;0;1;0;0;1;0;0;0
7215;1.0;0.0;0;0;1;2;2;0;33.0;1;0;0;0;0;1;0;0;0
