;Unnamed: 0.1;EXPO;ft_23_categ;Identifiant;ft_2_categ;ft_4_categ;ft_5_categ;ft_6_categ;ft_19_categ;ft_21_categ;ft_24_categ;ft_18_categ_V;ft_18_categ_base;ft_18_categ_eff;ft_18_categ_effpi;ft_18_categ_pi;ft_22_categ_c_Ancien;ft_22_categ_c_Reconstruction;ft_22_categ_c_Annees-70;ft_22_categ_c_Recent-80;ft_22_categ_c_Moderne-90;superficief_petit;superficief_moyen;superficief_trés-grand;superficief_Géant;Insee;Frequence;"Fréquence moyenne de sinistres
mouvement de terrain";"Fréquence moyenne de sinistres
sécheresse";"Fréquence moyenne de sinistres
séisme";Périls
6477;6477;1.0;0.0;14921;2015;0;0;1;2;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;62571;1;0.0;0.0;0.0;0.0
6478;6478;1.0;0.0;9588;2014;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;13055;5;0.0;1.0;0.0;0.0
6479;6479;1.0;0.0;290;2012;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
6480;6480;1.0;0.0;13373;2013;1;0;1;2;4;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;75056;1;1.0;1.0;0.0;0.0
6481;6481;1.0;0.0;4666;2015;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;13055;5;0.0;1.0;0.0;0.0
6482;6482;0.876712329;0.0;10775;2013;0;1;1;2;3;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;59350;2;1.0;0.0;0.0;0.0
6483;6483;1.0;0.0;2378;2015;0;1;1;2;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;13117;2;0.0;1.0;0.0;0.0
6484;6484;1.0;0.0;19167;2015;1;1;0;2;1;4;0;0;0;1;0;0;0;0;0;1;0;0;1;0;13019;5;0.0;5.0;0.0;0.0
6485;6485;0.99726776;0.0;7400;2016;0;1;1;2;2;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;60338;5;0.0;0.0;0.0;0.0
6486;6486;1.0;0.0;6927;2013;1;1;0;2;2;2;0;0;0;0;1;1;0;0;0;0;1;0;0;0;83119;2;0.0;0.0;0.0;0.0
6487;6487;1.0;0.0;149;2013;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;34172;5;0.0;1.0;0.0;0.0
6488;6488;1.0;0.0;12090;2013;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;63113;1;1.0;1.0;0.0;0.0
6489;6489;1.0;0.0;16696;2013;1;1;0;2;3;5;0;0;0;0;1;1;0;0;0;0;0;0;1;0;94067;0;0.0;0.0;0.0;0.0
6490;6490;1.0;0.3;6926;2012;1;1;0;2;1;2;0;1;0;0;0;1;0;0;0;0;1;0;0;0;89024;1;0.0;1.0;0.0;0.0
6491;6491;0.495890411;0.0;11510;2013;0;0;1;2;3;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;93039;1;1.0;0.0;0.0;0.0
6492;6492;1.0;0.0;18160;2013;1;1;0;2;2;2;0;0;0;0;1;1;0;0;0;0;1;0;0;0;76351;2;1.0;0.0;0.0;0.0
6493;6493;0.994535519;0.6;5088;2016;0;1;0;2;1;4;0;1;0;0;0;1;0;0;0;0;0;0;0;1;71270;1;0.0;1.0;0.0;0.0
6494;6494;0.99726776;0.0;14931;2016;1;1;0;2;3;6;0;0;0;1;0;1;0;0;0;0;0;0;1;0;92049;1;0.0;0.0;0.0;0.0
6495;6495;1.0;0.0;14037;2012;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;42218;1;0.0;0.0;0.0;0.0
6496;6496;0.99726776;0.0;10437;2016;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;13055;5;0.0;1.0;0.0;0.0
6497;6497;0.0;0.0;15306;2013;1;1;0;2;4;7;0;0;0;1;0;0;0;1;0;0;0;0;0;1;75056;1;1.0;1.0;0.0;0.0
6498;6498;1.0;0.0;12507;2014;0;1;0;2;2;5;0;1;0;0;0;0;1;0;0;0;0;1;0;0;59392;5;0.0;0.0;0.0;0.0
6499;6499;1.0;0.0;8854;2012;0;1;0;2;4;5;0;0;0;0;1;0;0;0;0;1;0;0;1;0;06083;2;2.0;0.0;1.0;0.0
6500;6500;1.0;0.0;4428;2012;0;1;1;2;4;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;06083;2;2.0;0.0;1.0;0.0
6501;6501;1.0;0.3;16888;2012;0;1;0;2;3;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;33063;1;1.0;1.0;0.0;0.0
6502;6502;1.0;0.0;2431;2012;0;1;1;2;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;73065;1;0.0;0.0;1.0;0.0
6503;6503;0.49726776;0.0;14427;2012;1;0;1;2;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;84007;5;0.0;0.0;0.0;0.0
6504;6504;0.99726776;0.0;179;2016;0;1;1;2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;13047;1;1.0;1.0;0.0;0.0
6505;6505;1.0;0.6;7634;2015;0;1;0;2;3;5;0;0;0;0;1;0;0;1;0;0;0;0;1;0;2A004;2;0.0;0.0;0.0;0.0
6506;6506;1.0;0.0;15972;2014;0;1;0;2;3;5;0;1;0;0;0;0;0;0;0;1;0;0;1;0;2A004;2;0.0;0.0;0.0;0.0
6507;6507;1.0;0.0;1466;2015;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;21231;1;0.0;1.0;0.0;0.0
6508;6508;1.0;0.0;8546;2014;0;0;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;06004;5;0.0;1.0;0.0;1.0
6509;6509;1.0;0.0;6708;2015;0;0;1;2;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;74208;1;0.0;0.0;0.0;0.0
6510;6510;1.0;0.0;2765;2014;0;1;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;67482;1;1.0;0.0;0.0;0.0
6511;6511;1.0;0.0;17190;2012;1;1;0;2;2;5;0;0;0;1;0;0;0;1;0;0;0;0;1;0;77464;2;1.0;2.0;0.0;0.0
6512;6512;1.0;0.0;7429;2015;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;13001;1;0.0;1.0;0.0;0.0
6513;6513;1.0;0.0;5461;2016;0;0;1;2;4;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;75056;1;1.0;1.0;0.0;0.0
6514;6514;0.263013699;0.0;14087;2013;1;0;1;2;3;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;93015;2;0.0;5.0;0.0;0.0
6515;6515;0.0;0.0;4938;2013;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;34003;10;0.0;0.0;0.0;0.0
6516;6516;1.0;0.0;17246;2013;1;1;0;2;3;4;0;0;0;1;0;0;1;0;0;0;0;1;0;0;94002;1;1.0;1.0;0.0;0.0
6517;6517;1.0;0.0;6159;2012;0;0;1;2;4;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;06083;2;2.0;0.0;1.0;0.0
6518;6518;1.0;0.0;6041;2012;1;1;1;2;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;37132;1;1.0;1.0;0.0;0.0
6519;6519;1.0;0.0;11480;2012;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;64102;2;1.0;1.0;0.0;0.0
6520;6520;0.0;0.0;16824;2014;1;1;0;2;2;5;0;1;0;0;0;0;0;0;1;0;0;0;0;1;78646;1;1.0;1.0;0.0;0.0
6521;6521;1.0;0.0;8098;2014;0;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;59350;2;1.0;0.0;0.0;0.0
6522;6522;1.0;0.0;14565;2012;1;0;1;2;4;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;75056;1;1.0;1.0;0.0;0.0
6523;6523;0.482191781;0.0;7948;2013;1;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;83137;1;1.0;1.0;0.0;0.0
6524;6524;1.0;0.0;17154;2013;0;1;0;2;3;3;0;1;0;0;0;0;0;0;0;1;0;0;0;1;94060;1;1.0;5.0;0.0;0.0
6525;6525;1.0;0.0;8683;2012;0;1;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;75056;1;1.0;1.0;0.0;0.0
6526;6526;1.0;0.0;12769;2013;0;0;1;2;3;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;64483;1;1.0;1.0;0.0;0.0
6527;6527;1.0;0.0;7288;2013;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;31555;1;1.0;1.0;0.0;0.0
6528;6528;1.0;0.0;18756;2013;0;1;0;2;2;5;0;0;0;0;1;0;1;0;0;0;0;1;0;0;38337;0;0.0;0.0;0.0;0.0
6529;6529;0.99726776;0.6;3261;2016;0;1;0;2;2;5;0;1;0;0;0;0;1;0;0;0;0;0;1;0;38516;1;0.0;0.0;0.0;0.0
6530;6530;1.0;0.0;13518;2014;1;0;1;2;4;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;75056;1;1.0;1.0;0.0;0.0
6531;6531;1.0;0.0;2807;2014;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;68278;2;1.0;0.0;0.0;0.0
6532;6532;1.0;0.0;3583;2013;0;1;0;2;2;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0;30062;5;0.0;10.0;0.0;0.0
6533;6533;1.0;0.0;9027;2013;0;1;0;2;1;3;0;1;0;0;0;0;0;0;0;1;0;1;0;0;13019;5;0.0;5.0;0.0;0.0
6534;6534;0.676712329;0.0;8969;2014;0;0;1;2;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;54549;5;0.0;2.0;0.0;0.0
6535;6535;0.983561644;0.0;13814;2015;0;0;1;2;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;45234;1;1.0;1.0;0.0;0.0
6536;6536;0.915068493;0.0;5091;2014;0;0;1;2;4;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;06088;2;1.0;1.0;0.0;0.0
6537;6537;1.0;0.0;18446;2013;1;1;0;2;4;7;0;0;0;1;0;1;0;0;0;0;0;0;1;0;75056;1;1.0;1.0;0.0;0.0
6538;6538;1.0;0.0;15656;2012;1;1;0;2;4;6;0;0;0;1;0;1;0;0;0;0;0;0;1;0;75056;1;1.0;1.0;0.0;0.0
6539;6539;1.0;0.0;16989;2015;0;1;0;2;2;2;0;1;0;0;0;0;0;0;1;0;0;1;0;0;34324;10;0.0;0.0;0.0;0.0
6540;6540;1.0;0.0;3723;2012;0;1;1;2;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;13096;1;0.0;0.0;0.0;0.0
6541;6541;1.0;0.0;6703;2015;1;0;1;2;3;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;94078;5;1.0;1.0;0.0;0.0
6542;6542;0.665753425;0.0;3545;2013;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;30007;20;0.0;1.0;0.0;0.0
6543;6543;1.0;0.3;18650;2013;0;1;0;2;3;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;92004;1;1.0;0.0;0.0;0.0
6544;6544;0.99726776;0.0;7005;2016;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;38006;1;0.0;0.0;0.0;0.0
6545;6545;1.0;0.0;16469;2014;1;1;0;2;3;4;0;0;0;1;0;0;0;0;1;0;0;1;0;0;92035;1;0.0;0.0;0.0;0.0
6546;6546;1.0;0.0;1948;2013;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;21231;1;0.0;1.0;0.0;0.0
6547;6547;0.249315068;0.0;16061;2013;1;1;0;2;4;10;0;0;0;1;0;0;0;1;0;0;0;0;0;1;75056;1;1.0;1.0;0.0;0.0
6548;6548;1.0;0.6;17421;2014;1;1;0;2;2;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;38151;0;0.0;0.0;0.0;0.0
6549;6549;0.495890411;0.3;18763;2014;1;1;0;2;3;3;0;1;0;0;0;0;0;1;0;0;1;0;0;0;94058;2;1.0;5.0;0.0;0.0
6550;6550;1.0;0.0;6040;2012;1;1;1;2;4;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;75056;1;1.0;1.0;0.0;0.0
6551;6551;1.0;0.0;3518;2012;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;63113;1;1.0;1.0;0.0;0.0
6552;6552;1.0;0.0;6813;2012;0;0;1;2;3;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;92004;1;1.0;0.0;0.0;0.0
6553;6553;1.0;0.0;6324;2012;1;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;64102;2;1.0;1.0;0.0;0.0
6554;6554;1.0;0.0;12054;2012;0;0;1;2;3;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;38185;0;0.0;0.0;0.0;0.0
6555;6555;0.665753425;0.0;14723;2013;0;0;1;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;13077;2;0.0;2.0;0.0;0.0
6556;6556;1.0;0.0;10586;2012;0;1;1;2;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;90010;1;1.0;0.0;0.0;0.0
6557;6557;0.293150685;0.0;16152;2014;0;1;0;2;3;7;0;1;0;0;0;0;0;0;0;1;0;0;0;1;59512;1;1.0;1.0;0.0;0.0
6558;6558;1.0;0.0;14156;2014;1;0;1;2;4;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;75056;1;1.0;1.0;0.0;0.0
6559;6559;1.0;0.0;2551;2016;0;1;0;1;1;3;0;0;1;0;0;1;0;0;0;0;0;1;0;0;74236;1;0.0;0.0;0.0;0.0
6560;6560;1.0;0.0;10240;2012;0;1;1;2;2;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;63113;1;1.0;1.0;0.0;0.0
6561;6561;0.747945205;0.0;2995;2013;0;1;0;2;2;5;0;0;0;0;1;0;1;0;0;0;0;0;1;0;63113;1;1.0;1.0;0.0;0.0
6562;6562;0.612021858;0.0;18510;2012;0;1;0;2;1;4;0;0;0;0;1;0;0;0;0;1;0;0;0;1;17300;2;1.0;1.0;0.0;0.0
6563;6563;1.0;0.0;14174;2013;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;13001;1;0.0;1.0;0.0;0.0
6564;6564;1.0;0.6;11706;2014;0;1;0;2;1;3;0;1;0;0;0;1;0;0;0;0;0;1;0;0;58145;0;0.0;1.0;0.0;0.0
6565;6565;1.0;0.0;14285;2014;0;0;1;2;2;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;64122;1;0.0;1.0;0.0;0.0
6566;6566;1.0;0.6;10019;2014;0;1;0;2;4;6;0;0;0;0;1;0;0;1;0;0;0;0;0;1;06079;20;1.0;0.0;0.0;2.0
6567;6567;1.0;0.0;4730;2015;0;0;1;2;3;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;92035;1;0.0;0.0;0.0;0.0
6568;6568;1.0;0.0;2044;2012;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;13055;5;0.0;1.0;0.0;1.0
6569;6569;1.0;0.6;8049;2012;0;1;0;1;2;6;0;0;1;0;0;0;0;1;0;0;0;0;0;1;59017;1;1.0;0.0;0.0;0.0
6570;6570;1.0;0.0;19723;2016;0;1;0;2;1;5;0;1;0;0;0;0;0;0;0;1;0;0;1;0;22186;1;1.0;0.0;0.0;0.0
6571;6571;1.0;0.0;18483;2013;0;1;0;1;1;3;0;1;0;0;0;1;0;0;0;0;0;1;0;0;16015;1;0.0;1.0;0.0;0.0
6572;6572;0.99726776;0.0;6417;2016;1;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;56121;1;1.0;0.0;0.0;0.0
6573;6573;1.0;0.0;5333;2013;1;1;1;2;3;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;83137;1;1.0;1.0;0.0;0.0
6574;6574;1.0;0.0;10400;2015;0;1;0;2;2;5;0;1;0;0;0;0;1;0;0;0;0;0;0;1;13055;5;0.0;1.0;0.0;0.0
6575;6575;1.0;0.3;17324;2014;1;1;0;2;2;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;34324;10;0.0;0.0;0.0;0.0
6576;6576;1.0;0.0;6587;2012;0;0;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;17300;2;1.0;1.0;0.0;0.0
6577;6577;1.0;0.0;14877;2014;0;0;1;2;2;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;62571;1;0.0;0.0;0.0;0.0
6578;6578;1.0;0.0;7595;2016;1;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;31555;1;1.0;1.0;0.0;0.0
6579;6579;1.0;0.0;10348;2013;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;90010;1;1.0;0.0;0.0;0.0
6580;6580;0.915068493;0.0;6150;2013;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;57463;1;1.0;1.0;0.0;0.0
6581;6581;1.0;0.0;4984;2012;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;29232;10;1.0;0.0;0.0;0.0
6582;6582;1.0;0.0;8248;2012;0;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;2B033;2;0.0;0.0;0.0;0.0
6583;6583;1.0;0.0;17876;2015;0;1;0;2;4;4;0;1;0;0;0;1;0;0;0;0;0;1;0;0;06029;10;1.0;1.0;0.0;0.0
6584;6584;0.0;0.0;5947;2015;0;1;1;2;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;13004;20;0.0;1.0;0.0;0.0
6585;6585;1.0;0.0;6677;2014;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;34032;5;1.0;1.0;0.0;0.0
6586;6586;1.0;0.0;10751;2013;0;1;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;74262;0;0.0;0.0;0.0;0.0
6587;6587;0.99726776;0.0;14969;2016;0;1;0;2;4;6;0;0;0;0;1;0;0;1;0;0;0;1;0;0;06083;2;2.0;0.0;1.0;0.0
6588;6588;1.0;0.6;7355;2013;1;1;0;2;2;3;0;1;0;0;0;0;1;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
6589;6589;1.0;0.0;2027;2012;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;38269;0;0.0;0.0;0.0;0.0
6590;6590;1.0;0.0;486;2014;0;1;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;19031;5;1.0;1.0;0.0;0.0
6591;6591;0.747945205;0.0;6549;2013;0;0;1;2;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;54159;2;0.0;1.0;0.0;0.0
6592;6592;1.0;0.0;15992;2012;1;1;0;2;4;7;0;0;0;1;0;0;0;0;0;1;0;0;0;1;75056;1;1.0;1.0;0.0;0.0
6593;6593;1.0;0.0;8216;2014;0;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;2B033;2;0.0;0.0;0.0;0.0
6594;6594;1.0;0.0;8256;2015;0;0;1;2;3;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;2B033;2;0.0;0.0;0.0;0.0
6595;6595;1.0;0.0;12738;2014;0;0;1;1;2;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;69141;0;0.0;0.0;0.0;0.0
6596;6596;1.0;0.0;14119;2016;0;1;0;2;3;4;0;1;0;0;0;1;0;0;0;0;0;0;1;0;92075;1;1.0;0.0;0.0;0.0
6597;6597;1.0;0.0;13989;2016;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;63113;1;1.0;1.0;0.0;0.0
6598;6598;1.0;0.0;8990;2012;0;0;1;2;2;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;95394;2;0.0;0.0;0.0;0.0
6599;6599;0.101369863;0.6;12231;2015;0;1;0;2;2;4;0;0;1;0;0;1;0;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
6600;6600;1.0;0.0;6000;2015;0;1;0;1;2;4;0;0;1;0;0;1;0;0;0;0;0;1;0;0;68224;1;1.0;0.0;0.0;0.0
6601;6601;1.0;0.0;9963;2013;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;13055;5;0.0;1.0;0.0;0.0
6602;6602;1.0;0.6;75;2013;0;1;0;2;1;5;0;0;0;0;1;0;0;0;1;0;0;0;1;0;35093;1;1.0;0.0;0.0;0.0
6603;6603;1.0;0.0;1255;2016;1;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;57463;1;1.0;1.0;0.0;0.0
6604;6604;1.0;0.3;18197;2013;0;1;0;2;4;2;0;1;0;0;0;0;0;1;0;0;0;1;0;0;06157;2;1.0;1.0;0.0;0.0
6605;6605;1.0;0.0;13983;2012;1;0;1;2;4;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;75056;1;1.0;1.0;0.0;0.0
6606;6606;1.0;0.6;3202;2013;0;1;0;1;2;4;0;1;0;0;0;1;0;0;0;0;0;1;0;0;13055;5;0.0;1.0;0.0;0.0
6607;6607;1.0;0.0;11324;2015;1;1;0;2;4;8;0;0;0;1;0;1;0;0;0;0;0;0;0;1;75056;1;1.0;1.0;0.0;0.0
6608;6608;1.0;0.0;2078;2013;1;1;1;2;4;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;06088;2;1.0;1.0;0.0;2.0
6609;6609;1.0;0.0;7736;2013;1;0;1;2;3;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;64483;1;1.0;1.0;0.0;0.0
6610;6610;1.0;0.0;3530;2013;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;26362;1;0.0;0.0;0.0;0.0
6611;6611;0.99726776;0.0;3153;2016;0;1;0;2;2;5;0;1;0;0;0;1;0;0;0;0;0;1;0;0;30007;20;0.0;1.0;0.0;0.0
6612;6612;1.0;0.0;3551;2012;0;0;1;2;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;17300;2;1.0;1.0;0.0;0.0
6613;6613;1.0;0.0;13068;2013;0;0;1;2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;36044;1;1.0;1.0;0.0;0.0
6614;6614;1.0;0.3;18661;2013;0;1;0;2;2;4;0;1;0;0;0;0;1;0;0;0;0;0;0;1;30133;2;0.0;0.0;0.0;0.0
6615;6615;1.0;0.0;3991;2013;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
6616;6616;0.493150685;0.0;13898;2013;1;0;1;2;3;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;59512;1;1.0;1.0;0.0;0.0
6617;6617;1.0;0.3;3402;2014;0;1;0;1;1;2;0;1;0;0;0;1;0;0;0;0;1;0;0;0;13002;5;0.0;10.0;0.0;0.0
6618;6618;1.0;0.0;528;2013;0;1;0;2;1;3;0;1;0;0;0;0;1;0;0;0;0;1;0;0;71153;1;0.0;0.0;0.0;0.0
6619;6619;1.0;0.0;6640;2012;0;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;67434;1;0.0;1.0;0.0;0.0
6620;6620;1.0;0.6;15123;2015;0;1;0;1;4;3;0;1;0;0;0;0;1;0;0;0;0;1;0;0;06029;10;1.0;1.0;0.0;0.0
6621;6621;1.0;0.0;6809;2014;0;0;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;43157;1;0.0;1.0;0.0;0.0
6622;6622;1.0;0.0;15102;2014;1;0;1;2;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;74042;1;1.0;0.0;1.0;0.0
6623;6623;1.0;0.0;8582;2016;1;0;1;2;4;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;06123;2;1.0;1.0;0.0;0.0
6624;6624;1.0;0.0;2063;2015;0;1;1;2;2;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;38229;5;0.0;1.0;0.0;0.0
6625;6625;1.0;0.0;14340;2013;1;0;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;77464;2;1.0;2.0;0.0;0.0
6626;6626;1.0;0.0;9417;2013;1;0;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;38191;0;0.0;0.0;0.0;0.0
6627;6627;1.0;0.0;2156;2016;0;1;0;1;2;4;0;0;0;0;1;0;1;0;0;0;0;1;0;0;38169;0;0.0;0.0;0.0;0.0
6628;6628;1.0;0.0;17951;2015;0;1;0;2;2;3;0;1;0;0;0;0;0;0;0;1;0;0;0;1;31555;1;1.0;1.0;0.0;0.0
6629;6629;1.0;0.0;4955;2012;0;1;0;2;1;5;0;1;0;0;0;0;0;1;0;0;0;0;0;1;07010;1;0.0;0.0;0.0;0.0
6630;6630;1.0;0.0;1905;2012;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;34003;10;0.0;0.0;0.0;0.0
6631;6631;0.495890411;0.0;14528;2014;0;0;1;2;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;80228;1;0.0;0.0;0.0;0.0
6632;6632;1.0;0.0;9617;2013;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;13055;5;0.0;1.0;0.0;0.0
6633;6633;1.0;0.0;4382;2012;1;1;1;2;3;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;64483;1;1.0;1.0;0.0;0.0
6634;6634;0.334246575;0.0;1295;2013;0;1;1;2;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;51108;1;1.0;0.0;0.0;0.0
6635;6635;0.375342466;0.0;11494;2013;0;0;1;2;3;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;59360;1;0.0;0.0;0.0;0.0
6636;6636;0.99726776;0.0;15111;2016;0;0;1;2;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;88075;1;0.0;0.0;0.0;0.0
6637;6637;0.123287671;0.0;573;2015;1;1;1;2;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;33063;1;1.0;1.0;0.0;0.0
6638;6638;0.99726776;0.0;14589;2016;0;0;1;2;2;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;13055;5;0.0;1.0;0.0;0.0
6639;6639;1.0;0.0;1847;2013;0;1;0;2;2;2;0;1;0;0;0;0;1;0;0;0;1;0;0;0;42218;1;0.0;0.0;0.0;0.0
6640;6640;0.783561644;0.0;14787;2013;1;0;1;2;3;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;59350;2;1.0;0.0;0.0;0.0
6641;6641;1.0;0.0;3541;2013;0;1;1;2;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;64102;2;1.0;1.0;0.0;0.0
6642;6642;1.0;0.0;10817;2015;1;1;0;2;3;4;0;1;0;0;0;1;0;0;0;0;1;0;0;0;33063;1;1.0;1.0;0.0;0.0
6643;6643;1.0;0.0;14554;2015;0;1;0;1;3;4;0;1;0;0;0;1;0;0;0;0;1;0;0;0;59350;2;1.0;0.0;0.0;0.0
